25343,2160,2160,5.33,5.33,1,10,0,736.56,0,134,1
25390,1404,2808,5.33,10.66,0,8.91,0,736.56,0,0,1
25154,2160,2160,5.74,5.74,0,8.91,0,736.56,0,0,1
8036,2160,2160,9.77,9.77,1,10,0,734.4,0,301,1
8199,540,540,10.13,10.13,1,7,0,734.4,0,2,1
8284,1188,1188,6.09,6.09,0,8.91,0,734.4,0,0,1
7962,1188,1188,5.33,5.33,0,8.91,0,734.4,0,58,1
7964,1134,2268,10.13,20.27,0,8.91,0,734.4,0,54,1
8054,1404,2808,5.33,10.67,0,8.91,0,734.4,0,0,1
8084,918,1836,5.33,10.67,0,8.91,0,734.4,0,0,1
8303,1620,1620,7.67,7.67,0,8.91,0,734.4,0,0,1
8141,1890,3780,6.6,13.21,1,9.5,0,734.4,2,240,1
8025,1188,1188,8,8,0,8.91,0,734.4,0,36,1
8065,1674,3348,6.67,13.33,0,8.91,0,734.4,0,195,1
8026,1620,1620,8,8,0,8.91,0,734.4,0,0,1
7980,1404,2808,8.53,17.06,0,8.91,0,734.4,0,160,1
8045,1620,1620,8,8,1,10,0,734.4,1,173,1
8200,1188,1188,5.77,5.77,0,8.91,0,734.4,0,6,1
8276,2160,2160,5.33,5.33,1,10,0,734.4,0,95,1
8270,1188,1188,5.33,5.33,1,10,0,734.4,0,0,1
7987,1890,3780,5.33,10.67,0,8.91,0,734.4,0,0,1
8040,1134,2268,5.33,10.67,0,8.91,0,734.4,0,0,1
8056,1620,1620,8,8,0,8.91,0,734.4,0,0,1
21688,648,648,5.33,5.33,1,10,0,696.6,0,335,1
21723,1188,1188,6.09,6.09,0,8.91,0,696.6,0,0,1
21584,2160,2160,10.13,10.13,0,8.91,0,696.6,0,0,1
21717,2160,2160,8,8,1,10,0,696.6,1,73,1
21675,2160,2160,5.9,5.9,0,8.91,0,696.6,0,0,1
21591,2160,2160,5.33,5.33,1,10,0,696.6,1,122,1
21619,1620,1620,6.49,6.49,0,8.91,0,696.6,0,224,1
21567,1674,3348,5.6,11.2,1,10,0,696.6,0,259,1
21700,1620,1620,6.14,6.14,0,8.91,0,696.6,0,0,1
21709,1188,1188,5.87,5.87,0,8.91,0,696.6,0,0,1
21598,1890,3780,6.4,12.8,0,8.91,0,696.6,2,260,1
21583,1620,3240,8.26,16.51,0,8.91,0,696.6,0,63,1
21752,216,216,8,8,0,8.91,0,696.6,0,0,1
21648,2160,2160,5.33,5.33,0,9,0,696.6,0,138,1
21578,1620,1620,5.33,5.33,1,6,0,696.6,0,0,1
21693,648,648,5.33,5.33,0,8.91,0,696.6,0,55,1
21628,1620,1620,5.33,5.33,1,10,0,696.6,0,187,1
2912,540,540,10.13,10.13,0,8.91,0,680.4,0,1,1
10043,1404,2808,5.18,10.36,0,8.91,0,680.4,0,45,1
9898,648,648,8,8,0,9,0,680.4,0,0,1
9993,2160,2160,10.13,10.13,0,10,0,680.4,0,216,1
3162,1620,4860,5.33,16,0,10,0,680.4,0,0,1
2936,2160,2160,5.33,5.33,0,8.91,0,680.4,0,0,1
9896,2160,2160,5.33,5.33,0,8.91,0,680.4,0,279,1
3038,1674,3348,6.39,12.79,1,10,0,680.4,1,154,1
3229,1188,1188,5.87,5.87,0,8.91,0,680.4,0,0,1
9892,1332,3996,5.51,16.53,0,8.91,0,680.4,0,151,1
3336,1404,2808,5.65,11.31,1,8,0,680.4,0,305,1
10061,1188,1188,6.4,6.4,0,8.91,0,680.4,0,287,1
9915,1620,1620,6.93,6.93,1,9.5,0,680.4,0,151,1
3340,1620,1620,6.93,6.93,1,8,0,680.4,0,108,1
2890,1188,1188,7.47,7.47,0,8.91,0,680.4,0,1,1
3341,1080,1080,7.99,7.99,1,8,0,680.4,0,102,1
3210,1620,1620,19.73,19.73,0,8.91,0,680.4,0,0,1
9942,1242,2484,16.8,33.59,1,10,0,680.4,0,281,1
10112,1404,2808,5.86,11.71,0,8.91,0,680.4,0,0,1
10033,1377,5508,5.33,21.33,0,8.91,0,680.4,0,0,1
2885,1620,1620,11.87,11.87,0,9,0,680.4,0,0,1
9947,2160,2160,7.51,7.51,0,8.91,0,680.4,0,133,1
9964,1188,1188,5.33,5.33,0,8.91,0,680.4,0,0,1
9907,1620,1620,5.33,5.33,0,8.91,0,680.4,0,18,1
2941,216,216,4.46,4.46,0,8.91,0,680.4,0,0,1
3008,648,648,5.33,5.33,0,8.91,0,680.4,0,124,1
3276,2160,2160,5.33,5.33,0,8.91,0,680.4,0,247,1
3088,2160,2160,5.54,5.54,0,8.91,0,680.4,0,222,1
3205,1620,1620,8,8,0,8.91,0,680.4,0,126,1
10100,1620,1620,8.61,8.61,1,10,0,680.4,1,25,1
3068,864,1728,6.67,13.33,1,10,0,680.4,0,185,1
2979,1620,1620,5.33,5.33,0,8.91,0,680.4,0,0,1
3281,2160,2160,5.33,5.33,0,8.91,0,680.4,0,87,1
3064,1620,1620,8.61,8.61,1,10,0,680.4,2,194,1
10076,1620,1620,5.33,5.33,0,8,0,680.4,0,48,1
10001,1134,2268,5.33,10.67,0,8.91,0,680.4,0,105,1
3002,1188,1188,5.33,5.33,0,10,0,680.4,0,4,1
3181,1674,3348,7.73,15.47,0,8.91,0,680.4,0,172,1
3029,1620,1620,5.33,5.33,1,10,0,680.4,0,19,1
3179,1620,1620,7.78,7.78,0,8.91,0,680.4,0,0,1
3092,2160,2160,8,8,0,8.91,0,680.4,0,15,1
23450,1134,2268,5.33,10.66,0,8.91,0,669.6,0,67,1
23470,2160,2160,7.08,7.08,0,8.91,0,669.6,1,75,1
23438,1188,1188,6.92,6.92,0,8.91,0,669.6,0,201,1
23472,1188,1188,8.99,8.99,0,8.91,0,669.6,0,0,1
23451,2160,2160,5.33,5.33,0,8.91,0,669.6,0,196,1
23427,1674,3348,10.13,20.27,0,8.91,0,669.6,0,0,1
22971,1080,1080,5.33,5.33,0,8.91,0,664.2,0,11,1
18318,2160,2160,5.69,5.69,0,10,0,623.16,0,0,1
18231,1188,1188,10.13,10.13,1,7,0,623.16,0,326,1
18292,1404,5616,5.33,21.33,0,8.91,0,623.16,0,6,1
18305,1350,2700,6.09,12.17,0,8.91,0,623.16,0,0,1
18267,1620,1620,10.47,10.47,0,9,0,623.16,0,5,1
18243,324,324,8,8,0,8.91,0,623.16,0,0,1
18299,1674,3348,5.33,10.67,0,8.91,0,623.16,0,0,1
18213,1188,1188,5.33,5.33,0,8.91,0,623.16,1,159,1
18285,648,648,5.33,5.33,1,10,0,623.16,0,244,1
18296,1188,1188,5.33,5.33,0,8.91,0,623.16,0,0,1
21394,540,540,8,8,1,8,0,567,0,307,1
21526,1620,3240,8,16,0,10,0,567,0,15,1
21528,1620,1620,10.13,10.13,0,8.91,0,567,0,166,1
21418,1620,1620,5.33,5.33,0,8.91,0,567,0,220,1
21335,2160,2160,8.99,8.99,0,8.91,0,567,0,122,1
21330,1620,1620,9.75,9.75,0,10,0,567,0,0,1
21403,1404,2808,7.7,15.41,1,9,0,567,0,167,1
21348,1620,1620,5.33,5.33,0,8.91,0,567,0,5,1
21433,1404,2808,5.97,11.95,0,8.91,0,567,0,0,1
21480,1620,1620,5.33,5.33,1,10,0,567,2,288,1
21495,1620,1620,5.33,5.33,0,8.91,0,567,0,61,1
21498,540,540,5.33,5.33,0,10,0,567,0,310,1
21386,1890,3780,8,16,1,9,0,567,1,27,1
21467,1188,1188,8,8,0,6.5,0,567,0,24,1
21429,1656,4968,5.33,15.99,0,8.91,0,567,0,14,1
21504,1188,1188,5.33,5.33,0,8.91,0,567,0,3,1
21391,1188,1188,5.74,5.74,0,8.91,0,567,0,3,1
21501,1620,1620,5.33,5.33,1,10,0,567,2,183,1
21427,1188,1188,9.81,9.81,1,9.5,0,567,2,177,1
21486,2160,2160,5.33,5.33,0,8.91,0,567,0,0,1
18853,1080,1080,10.13,10.13,1,10,0,561.6,0,0,1
18821,2160,2160,8,8,0,8.91,0,561.6,0,61,1
18855,1620,1620,5.33,5.33,0,8.91,0,561.6,0,260,1
18820,1404,5616,9.02,36.09,0,8.91,0,561.6,0,0,1
18830,1620,1620,7.99,7.99,0,8.91,0,561.6,0,0,1
18832,1890,3780,5.33,10.66,0,8.91,0,561.6,0,0,1
7562,648,648,8,8,0,8.91,0,531.36,0,45,1
7696,648,648,12.8,12.8,0,8.91,0,531.36,1,27,1
7811,864,1728,5.98,11.97,0,8.91,0,531.36,0,31,1
7578,918,1836,5.33,10.67,0,8.91,0,531.36,0,348,1
7838,1188,1188,5.33,5.33,1,10,0,531.36,0,178,1
7571,1188,1188,5.33,5.33,0,10,0,531.36,0,171,1
7947,1188,1188,5.33,5.33,0,8.91,0,531.36,0,287,1
7708,1188,1188,6.92,6.92,0,8,0,531.36,0,0,1
7632,1890,3780,9.06,18.13,0,8.91,0,531.36,0,202,1
7600,1620,1620,6.14,6.14,0,8.91,0,531.36,0,0,1
7698,1890,3780,6.39,12.79,0,8.91,0,531.36,0,0,1
7776,1890,3780,6.68,13.35,1,6.67,0,531.36,0,126,1
7770,324,324,6.93,6.93,0,8.91,0,531.36,0,0,1
7586,1134,2268,6.66,13.32,0,8.91,0,531.36,0,66,1
7587,1188,1188,9.8,9.8,1,10,0,531.36,0,150,1
7724,1890,3780,6.59,13.17,0,8.91,0,531.36,0,10,1
7860,1890,3780,5.33,10.67,0,8.91,0,531.36,0,0,1
7574,2160,2160,5.33,5.33,0,8.91,0,531.36,0,0,1
7836,1188,1188,5.33,5.33,0,8.91,0,531.36,0,2,1
7634,2160,2160,8.53,8.53,0,8.91,0,531.36,0,155,1
7592,2160,2160,8,8,0,8.91,0,531.36,0,0,1
7627,1188,1188,5.53,5.53,1,10,0,531.36,0,3,1
7945,1620,1620,5.33,5.33,0,8.91,0,531.36,0,0,1
7640,648,648,5.33,5.33,0,8.91,0,531.36,0,0,1
7671,2160,2160,5.61,5.61,0,8.91,0,531.36,0,206,1
7858,324,324,8,8,0,8.91,0,531.36,0,0,1
7612,1620,1620,5.33,5.33,0,8.91,0,531.36,0,139,1
7761,1404,2808,5.33,10.67,0,8.91,0,531.36,0,11,1
7874,648,648,5.33,5.33,0,8.91,0,531.36,0,154,1
7949,2160,2160,10.13,10.13,0,8.91,0,531.36,0,6,1
7829,2160,2160,81.74,81.74,0,8.91,0,531.36,0,0,1
7773,1620,1620,10.13,10.13,1,10,0,531.36,2,110,1
19409,648,648,5.97,5.97,0,8.91,0,518.4,0,0,1
19504,2160,2160,5.87,5.87,0,8.91,0,518.4,0,54,1
19455,1620,1620,19.73,19.73,1,9,0,518.4,0,0,1
19479,1188,1188,5.74,5.74,0,8.91,0,518.4,0,3,1
19392,2160,2160,8,8,0,8.91,0,518.4,0,4,1
18582,1080,2160,5.33,10.67,0,8.91,0,510.84,0,90,1
18525,1188,1188,13.15,13.15,1,9,0,510.84,0,73,1
18465,1080,1080,5.33,5.33,0,8.91,0,510.84,0,81,1
18476,1620,1620,5.97,5.97,0,8.91,0,510.84,0,0,1
18608,1620,1620,4.13,4.13,1,8,0,510.84,1,225,1
18444,2160,2160,8,8,0,8.91,0,510.84,0,0,1
18536,1620,1620,5.33,5.33,0,8.91,0,510.84,0,0,1
18376,1890,3780,6.67,13.33,0,9,0,510.84,0,0,1
18417,1188,1188,5.33,5.33,0,8.91,0,510.84,0,177,1
18634,1080,2160,5.25,10.49,1,8,0,510.84,0,18,1
18391,1188,1188,8,8,0,8.91,0,510.84,0,161,1
18579,1404,2808,8,16,0,9,0,510.84,0,107,1
18564,1188,1188,8.61,8.61,0,8.91,0,510.84,0,9,1
18496,1476,4428,5.33,16,0,8.91,0,510.84,0,0,1
18522,2160,2160,5.33,5.33,0,8.91,0,510.84,0,20,1
18452,1620,1620,8,8,0,8.91,0,510.84,0,0,1
18645,1620,1620,5.33,5.33,1,10,0,510.84,0,175,1
18390,1620,1620,7.78,7.78,0,8.91,0,510.84,0,122,1
20781,1620,1620,10.13,10.13,0,8.91,0,486,0,0,1
20770,1656,4968,7.11,21.32,1,10,0,486,0,18,1
20762,1080,1080,6.93,6.93,0,8.91,0,486,0,3,1
11582,2160,2160,5.33,5.33,0,8.91,0,475.2,0,152,1
3371,1404,2808,7.73,15.46,1,9,0,475.2,0,227,1
11803,1134,2268,8.42,16.85,0,8.91,0,475.2,0,351,1
12170,1656,4968,6.22,18.66,0,8.91,0,475.2,1,141,1
3413,1620,1620,8,8,0,8.91,0,475.2,0,266,1
11906,1188,1188,6.34,6.34,0,8.91,0,475.2,0,324,1
11612,1620,1620,10.38,10.38,0,8.91,0,475.2,0,0,1
11763,2160,2160,9.81,9.81,0,8.91,0,475.2,0,49,1
11765,2160,2160,5.33,5.33,0,8.91,0,475.2,0,0,1
11782,1188,1188,5.33,5.33,0,8.91,0,475.2,0,0,1
12157,648,648,10.13,10.13,1,10,0,475.2,0,18,1
3367,1620,1620,5.33,5.33,0,8.91,0,475.2,0,152,1
11886,1476,4428,5.33,16,0,8.91,0,475.2,1,217,1
12044,2160,2160,5.58,5.58,0,8.91,0,475.2,0,204,1
12159,1188,1188,6.4,6.4,0,8,0,475.2,0,0,1
11852,1188,1188,7.83,7.83,0,8.91,0,475.2,0,0,1
11983,1080,2160,7.47,14.93,0,9.5,0,475.2,0,185,1
12200,1188,1188,5.33,5.33,0,8.91,0,475.2,0,85,1
12137,1620,1620,8,8,0,8.91,0,475.2,0,52,1
12206,1890,3780,5.33,10.66,0,8.91,0,475.2,0,253,1
12027,864,2592,5.33,16,0,8.91,0,475.2,0,46,1
12244,1188,1188,8.53,8.53,1,8,0,475.2,0,14,1
11647,2160,2160,5.33,5.33,1,10,0,475.2,0,33,1
3402,1188,1188,5.61,5.61,1,9,0,475.2,0,203,1
11978,2160,2160,5.53,5.53,0,8.91,0,475.2,0,0,1
3389,2160,2160,5.33,5.33,0,8.91,0,475.2,0,243,1
11641,2160,2160,5.33,5.33,0,8.91,0,475.2,0,0,1
11874,1134,2268,16,32,1,10,0,475.2,1,128,1
12139,1404,2808,8,16,1,10,0,475.2,0,27,1
11615,1350,2700,6.67,13.33,0,8.91,0,475.2,0,193,1
12174,1620,1620,8,8,0,8.91,0,475.2,0,153,1
11648,2160,2160,5.33,5.33,0,9,0,475.2,0,4,1
11766,1620,1620,8,8,1,8,0,475.2,0,5,1
12156,2160,2160,5.33,5.33,0,8.91,0,475.2,0,0,1
12018,2160,2160,8,8,0,8.91,0,475.2,0,172,1
12203,1674,3348,6.67,13.33,0,8.91,0,475.2,0,63,1
12221,1620,1620,6.47,6.47,1,5.5,0,475.2,2,201,1
12095,2160,2160,5.33,5.33,0,8.91,0,475.2,0,0,1
11955,1188,1188,8,8,1,10,0,475.2,0,121,1
12145,1188,1188,5.33,5.33,0,8.91,0,475.2,0,0,1
3355,1188,1188,5.33,5.33,0,8.91,0,475.2,0,207,1
11806,1890,3780,8,16,0,10,0,475.2,0,30,1
12079,1620,1620,5.33,5.33,0,8.91,0,475.2,0,0,1
12245,2160,2160,6.01,6.01,0,10,0,475.2,0,1,1
11817,1890,3780,5.33,10.67,0,8.91,0,475.2,0,0,1
19352,1242,2484,10.13,20.27,1,9,0,469.8,0,204,1
19333,1404,2808,6.67,13.33,0,8.91,0,469.8,0,5,1
19341,1188,1188,7.47,7.47,0,8.91,0,469.8,0,31,1
19344,1674,3348,6.66,13.32,0,8.91,0,469.8,0,32,1
17395,2160,2160,13.45,13.45,0,8.91,0,432,0,190,1
17377,1188,1188,6.92,6.92,0,8.91,0,432,0,346,1
17351,1134,2268,10.13,20.27,0,8.91,0,432,0,133,1
17423,1404,2808,5.33,10.66,0,8.91,0,432,0,258,1
17474,1620,1620,5.33,5.33,0,8.91,0,432,0,259,1
17342,2160,2160,5.33,5.33,0,8.91,0,432,0,0,1
17376,2160,2160,5.61,5.61,1,10,0,432,0,0,1
17355,2160,2160,8.42,8.42,0,8.91,0,432,0,0,1
17382,1620,1620,5.33,5.33,0,9,0,432,0,60,1
19370,1080,1080,6.75,6.75,0,8.91,0,432,0,48,1
17397,1890,3780,5.33,10.67,0,8.91,0,432,0,0,1
14642,1188,1188,5.33,5.33,0,4,0,415.8,0,255,1
14623,1674,3348,5.33,10.67,0,8.91,0,415.8,0,0,1
18885,1404,2808,5.33,10.67,0,8.91,0,410.4,0,0,1
18871,1620,1620,5.87,5.87,0,10,0,410.4,0,74,1
18874,1890,3780,5.33,10.67,0,8.91,0,410.4,0,188,1
18883,1890,3780,5.61,11.22,0,8.91,0,410.4,0,0,1
31392,1620,1620,10.13,10.13,0,8.91,0,311.04,0,0,1
31982,2160,2160,5.33,5.33,1,10,0,259.2,0,266,1
32154,1620,1620,5.33,5.33,0,10,0,259.2,0,48,1
32028,2160,2160,104,104,1,10,0,259.2,2,16,1
32152,2160,2160,5.99,5.99,0,8.91,0,259.2,0,0,1
32007,1890,3780,6.66,13.32,0,8.91,0,259.2,0,0,1
32141,1620,1620,5.33,5.33,1,10,0,259.2,2,40,1
32005,2160,2160,5.86,5.86,0,8.91,0,259.2,0,263,1
31932,324,324,6.93,6.93,0,8.91,0,259.2,0,42,1
32067,1620,1620,5.33,5.33,0,8.91,0,259.2,0,48,1
32114,1674,3348,5.67,11.33,0,7,0,259.2,0,0,1
31955,1080,1080,5.33,5.33,0,8.91,0,259.2,0,0,1
32127,648,648,5.77,5.77,0,8,0,259.2,0,0,1
31970,864,1728,5.33,10.67,0,8.91,0,259.2,0,0,1
32003,2160,2160,5.33,5.33,0,8.91,0,259.2,0,0,1
32119,1404,2808,8,16,0,8.91,0,259.2,0,241,1
32160,1890,3780,5.33,10.67,0,8.91,0,259.2,0,111,1
32086,2160,2160,5.33,5.33,0,8.91,0,259.2,0,141,1
16101,648,648,8,8,1,10,0,237.6,0,50,1
31407,1674,3348,5.9,11.8,0,8.91,0,233.28,0,29,1
31428,1188,1188,6.93,6.93,0,8.91,0,233.28,0,0,1
31418,1188,1188,8.45,8.45,0,8.91,0,233.28,0,23,1
31421,1188,1188,6.07,6.07,0,8.91,0,233.28,0,15,1
31427,2160,2160,5.68,5.68,0,8.91,0,233.28,0,164,1
30053,1188,1188,5.33,5.33,0,8.91,0,190.08,0,0,1
30025,2160,2160,7.99,7.99,0,8.91,0,190.08,0,283,1
30047,1188,1188,6.91,6.91,0,8.91,0,190.08,1,233,1
30022,1620,1620,5.61,5.61,0,8.91,0,190.08,0,0,1
30017,1620,1620,5.33,5.33,0,8.91,0,190.08,0,141,1
29989,2160,2160,5.33,5.33,0,8.91,0,190.08,0,0,1
3699,2160,2160,5.33,5.33,0,8.91,0,172.8,0,1,1
3791,1188,3564,13.33,39.99,0,10,0,172.8,0,236,1
3905,1134,2268,5.87,11.74,0,8.91,0,172.8,0,49,1
3891,2160,2160,10.13,10.13,0,8.91,0,172.8,0,344,1
3681,1242,2484,8,16,0,8.91,0,172.8,0,212,1
